Pahlkestraße 141,Anfang des 18. Jahrhunderts,Wohnhaus,3976,Beek,Eine D-Nummer mit der Scheune auf dem Grundstück Pahlkestraße 141,77266471975♠07. Aug. 1996
Pahlkestraße 141,Anfang des 18. Jahrhunderts,Scheune,3976,Beek,Eine D-Nummer mit dem Wohnhaus auf der Pahlkestraße 141,77266471975♠07. Aug. 1996
Auf den Hufen 1,2. Hälfte des 18. Jahrhunderts,Wohnstallhaus,914,Eckbusch,,76889627700♠20. Nov. 1986
Steinberg,1828,Scheune,3609,Eckbusch,"Scheune des Gut Steinberg, eine D-Nummer mit Steinberg 1 (Gut Steinberg)",77199959100♠28. Nov. 1994
Steinberg 1,1784 bis 1785,Hofeshaus,3609 ,Eckbusch,"Gut Steinberg, eine D-Nummer mit Steinberg o. Nr. (Gut Steinberg Scheune)",77199959100♠28. Nov. 1994
Obenrohleder 1,18. bis 20. Jahrhundert,Hofschaft,2624,Siebeneick,zum Denkmal Hofschaft Obenrohleder 1 gehören das Wohnhaus mit Stallanbau und die Scheune,77124329775♠15. Dez. 1992
Obenrohleder 1,18. Jahrhundert,Wohnhaus,2624,Siebeneick,zum Denkmal Hofschaft Obenrohleder 1 gehören das Wohnhaus mit Stallanbau und die Scheune,77124329775♠15. Dez. 1992
Obenrohleder 1,Ende des 19. Jahrhunderts,Scheune,2624,Siebeneick,zum Denkmal Hofschaft Obenrohleder 1 gehören das Wohnhaus mit Stallanbau und die Scheune,77124329775♠15. Dez. 1992
er Straße 497,,Hofanlage,441,Siebeneick,Gut Worth,76832138250♠10. Mai 1985
Untenrohleder 3,1688,Wohnhaus,3602,Siebeneick,,77199959100♠28. Nov. 1994
Bahnstraße 2,um die Jahrhundertwende,Wohn- und Geschäftshaus,1355,Vohwinkel-Mitte,eine bauliche Einheit mit Kaiserstraße 1,76947861350♠06. Mai 1988
Corneliusstraße 18,zwischen 1924 und 1927,Villa,4045,Vohwinkel-Mitte,,77293263175♠07. Apr. 1997
Edith-Stein-Straße 12,um 1898,Wohnhaus,4096,Vohwinkel-Mitte,,77337636100♠04. Juni 1998
Edith-Stein-Straße 13,1907,Kirche,1935 ,Vohwinkel-Mitte,Katholische Kirche St. Maria Empfängnis,77083026675♠19. Nov. 1991
Edith-Stein-Straße 14,vor 1898,Wohnhaus,3615,Vohwinkel-Mitte,,77200052125♠29. Nov. 1994
Edith-Stein-Straße 16,1902,Wohnhaus,3616,Vohwinkel-Mitte,,77200052125♠29. Nov. 1994
Edith-Stein-Straße 18,1902,Wohnhaus,3646,Vohwinkel-Mitte,,77208610425♠25. Jan. 1995
Edith-Stein-Straße 20,1902,Wohnhaus,3635,Vohwinkel-Mitte,,77203121950♠30. Dez. 1994
Edith-Stein-Straße 22,1908,Verwaltungsgebäude,2827,Vohwinkel-Mitte,Ehemaliges Landratsamt Vohwinkel,77135957900♠12. Mär. 1993
Gebhardtstraße 15,1904/05,Wohnhaus,2919,Vohwinkel-Mitte,,77141260325♠05. Mai 1993
Gräfrather Straße 7,um die Jahrhundertwende,Villa,696,Vohwinkel-Mitte,,76859487600♠16. Jan. 1986
Gräfrather Straße 9,1877,Verwaltungsgebäude,2828,Vohwinkel-Mitte,Ehemaliges Landratsamt Vohwinkel,77135957900♠12. Mär. 1993
Gräfrather Straße 11,ca. 1911,Villa,4016,Vohwinkel-Mitte,,76883581075♠19. Sep. 1986
Gräfrather Straße 12,kurz nach 1900,Wohnhaus,3629,Vohwinkel-Mitte,,77201540525♠13. Dez. 1994
Gräfrather Straße 13,1903 bis 1904,Wohnhaus,593,Vohwinkel-Mitte,bildet mit Gräfrather Straße 13a ein Doppelhaus,76845440825♠25. Sep. 1985
Gräfrather Straße 13 a,1903 bis 1904,Wohnhaus,594,Vohwinkel-Mitte,bildet mit Gräfrather Straße 13 ein Doppelhaus,76845440825♠25. Sep. 1985
Gräfrather Straße 14,um die Jahrhundertwende,Wohnhaus,597,Vohwinkel-Mitte,,76845533850♠26. Sep. 1985
Gräfrather Straße 15,1900,Gemeindehaus,592 ,Vohwinkel-Mitte,Gemeindehaus Gräfrather Straße,76845347800♠24. Sep. 1985
Gräfrather Straße 16,spätes 19. Jahrhundert,Wohnhaus,598,Vohwinkel-Mitte,"eine D-Nummer mit dem Pavillon auf dem Grundstück Gräfrather Straße 16, Änderungsmitteilung vom 27. März 1991",77059956475♠27. Mär. 1991
Gräfrather Straße 16,spätes 19. Jahrhundert,Pavillon,598,Vohwinkel-Mitte,eine D-Nummer mit dem Wohnhaus Gräfrather Straße 16,76845533850♠26. Sep. 1985
Gräfrather Straße 18,um 1900,Wohnhaus,599,Vohwinkel-Mitte,,76845533850♠26. Sep. 1985
Gräfrather Straße 20,1890,Kirche,1564 ,Vohwinkel-Mitte,Evangelische Kirche Vohwinkel,76984234125♠13. Apr. 1989
Gustavstraße 6,um 1890,Wohn- und Geschäftshaus,2629,Vohwinkel-Mitte,,77124515825♠17. Dez. 1992
Gustavstraße 7,1900,Wohn- und Geschäftshaus,3073,Vohwinkel-Mitte,,77152795425♠01. Sep. 1993
Gustavstraße 12,1903,Wohnhaus,2036,Vohwinkel-Mitte,,77093817575♠07. Feb. 1992
Gustavstraße 13,1906,Wohn- und Geschäftshaus,3079,Vohwinkel-Mitte,,77152795425♠01. Sep. 1993
Gustavstraße 14,1904,Wohnhaus,2034,Vohwinkel-Mitte,,77093817575♠07. Feb. 1992
Gustavstraße 15,um 1895,Wohnhaus,2277,Vohwinkel-Mitte,,77106841075♠19. Juni 1992
Gustavstraße 16,1891,Wohn- und Geschäftshaus,3088,Vohwinkel-Mitte,,77153539625♠09. Sep. 1993
Gustavstraße 19,1898,Wohnhaus,2502,Vohwinkel-Mitte,,77118376175♠15. Okt. 1992
Gustavstraße 21,1901,Wohn- und Geschäftshaus,2979,Vohwinkel-Mitte,,77144423175♠07. Juni 1993
Gustavstraße 23,Anfang des 20. Jahrhunderts,Wohnhaus,401,Vohwinkel-Mitte,,76829068425♠09. Apr. 1985
Gustavstraße 25,1906,Wohnhaus,3090,Vohwinkel-Mitte,,77153539625♠09. Sep. 1993
Gustavstraße 27,1897/98,Wohn- und Geschäftshaus,3092,Vohwinkel-Mitte,,77153539625♠09. Sep. 1993
Haeselerstraße 90,zwischen 1910 und 1915,Wohnhaus,2154,Vohwinkel-Mitte,,77100050250♠10. Apr. 1992
Haeselerstraße 92,1904,Wohnhaus,2172,Vohwinkel-Mitte,,77100608400♠16. Apr. 1992
Haeselerstraße 93,zwischen 1900 und 1905,Wohnhaus,2274,Vohwinkel-Mitte,,77106562000♠16. Juni 1992
Haeselerstraße 94,1907,Wohnhaus,2171,Vohwinkel-Mitte,,77100422350♠14. Apr. 1992
Haeselerstraße 95,zwischen 1900 und 1905,Wohnhaus,2273,Vohwinkel-Mitte,,77106562000♠16. Juni 1992
Haeselerstraße 96,1907,Wohnhaus,2189,Vohwinkel-Mitte,,77101631675♠27. Apr. 1992
Haeselerstraße 97,zwischen 1900 und 1905,Wohnhaus,2275,Vohwinkel-Mitte,,77106841075♠19. Juni 1992
Haeselerstraße 98,um 1900,Wohn- und Geschäftshaus,1032,Vohwinkel-Mitte,,76906930350♠14. Apr. 1987
Haeselerstraße 99,1904,Wohnhaus,2212,Vohwinkel-Mitte,,77103120075♠11. Mai 1992
Haeselerstraße 101,1907,Wohnhaus,2196,Vohwinkel-Mitte,,77101817725♠29. Apr. 1992
Haeselerstraße 103,1903,Wohnhaus,1125,Vohwinkel-Mitte,,76922000400♠16. Sep. 1987
Haeselerstraße 105,um die Jahrhundertwende,Wohnhaus,564,Vohwinkel-Mitte,,76842929150♠30. Aug. 1985
Haeselerstraße 107,1905,Wohnhaus,2209,Vohwinkel-Mitte,,77103120075♠11. Mai 1992
Hammersteiner Allee 4,1904,Wohnhaus,3700,Vohwinkel-Mitte,,77223773500♠28. Juni 1995
Hammersteiner Allee 6,1904,Wohn- und Geschäftshaus,3254,Vohwinkel-Mitte,,77169260850♠18. Jan. 1994
Hammersteiner Allee 8,um 1911,Wohnhaus,3276,Vohwinkel-Mitte,,77170191100♠28. Jan. 1994
Kaiserstraße 29,zwischen 1889 und 1895,Kontorgebäude,3068,Vohwinkel-Mitte,,77151865175♠23. Aug. 1993
Kaiserstraße 31,vor 1879,Wohnhaus,3081,Vohwinkel-Mitte,,77152795425♠01. Sep. 1993
Kaiserstraße 55 a,1898–1903,Schwebebahnstation,4035 ,Vohwinkel-Mitte,Schwebebahnstation Bruch. Teil des Denkmals Gesamtanlage Schwebebahn mit der D-Nummer 4035,77298007450♠26. Mai 1997
Kaiserstraße 157,Ende des 18./Anfang des 19. Jahrhunderts,Wohnhaus,272 ,Vohwinkel-Mitte,Wohnhaus Kaiserstraße 157,76821998525♠29. Jan. 1985
Kaiserstraße 158,vor 1831,Wohnhaus,1364 ,Vohwinkel-Mitte,"Wohnhaus Kaiserstraße 158, eine D-Nummer mit Kaiserstraße 160",76948884625♠17. Mai 1988
Kaiserstraße 160,vor 1831,Wohnhaus,1364 ,Vohwinkel-Mitte,"Wohnhaus Kaiserstraße 160, eine D-Nummer mit Kaiserstraße 158",76948884625♠17. Mai 1988
Kaiserstraße 202,1898–1903,Schwebebahnstation,4035,Vohwinkel-Mitte,Schwebebahnstation Hammerstein. Teil des Denkmals Gesamtanlage Schwebebahn mit der D-Nummer 4035,77298007450♠26. Mai 1997
Rembrandtstraße 16,ca. 1900,Wohnhaus,3849,Vohwinkel-Mitte,,77246657650♠18. Jan. 1996
Rembrandtstraße 18,kurz vor 1900,Wohnhaus,3850,Vohwinkel-Mitte,,77246657650♠18. Jan. 1996
Rembrandtstraße 18 a,1905,Villa,1166,Vohwinkel-Mitte,,76925907450♠26. Okt. 1987
Rembrandtstraße 20,kurz nach 1900,Wohnhaus,3851,Vohwinkel-Mitte,,77246657650♠18. Jan. 1996
Rembrandtstraße 20 a,kurz nach 1900,Wohnhaus,3848,Vohwinkel-Mitte,,77246657650♠18. Jan. 1996
Rubensstraße 2,1894,Wohnhaus mit Gaststätte,2838,Vohwinkel-Mitte,Eine D-Nummer mit Vohwinkeler Straße 25,77136888150♠22. Mär. 1993
Rubensstraße 4,1897/1898,Verwaltungsgebäude,1809 ,Vohwinkel-Mitte,Ehemaliges Rathaus Vohwinkel,77036142075♠27. Aug. 1990
Rubensstraße 6,1901/1902,Wohn- und Geschäftshaus,3139,Vohwinkel-Mitte,,77156795500♠12. Okt. 1993
Rubensstraße 7,um 1897,Wohnhaus,2991,Vohwinkel-Mitte,,77146376700♠28. Juni 1993
Rubensstraße 8,1892,Wohnhaus,2872,Vohwinkel-Mitte,,77138283525♠05. Apr. 1993
Rubensstraße 9,zwischen 1892 und 1895,Wohnhaus,3118,Vohwinkel-Mitte,,77154841975♠23. Sep. 1993
Rubensstraße 10,1892,Wohnhaus,2045,Vohwinkel-Mitte,eine D-Nummer mit der zugehörigen Remise,77095119925♠21. Feb. 1992
Rubensstraße 10,1892,Remise,2045,Vohwinkel-Mitte,eine D-Nummer mit dem zugehörigen Wohnhaus,77095119925♠21. Feb. 1992
Rubensstraße 11,1890/91,Wohnhaus,3436,Vohwinkel-Mitte,,77184423925♠21. Juni 1994
Rubensstraße 12,vor 1895,Wohnhaus,3465,Vohwinkel-Mitte,,77186656525♠13. Juli 1994
Rubensstraße 13,1893,Wohnhaus,3099,Vohwinkel-Mitte,,77154004750♠14. Sep. 1993
Rubensstraße 14,1904,Wohnhaus,1620,Vohwinkel-Mitte,,76992885450♠10. Juli 1989
Rubensstraße 15,um 1887,Wohnhaus,3119,Vohwinkel-Mitte,,77154841975♠23. Sep. 1993
Rubensstraße 16,1904,Wohnhaus,3159,Vohwinkel-Mitte,,77158283900♠28. Okt. 1993
Rubensstraße 17,1903,Wohnhaus,3122,Vohwinkel-Mitte,,77154841975♠23. Sep. 1993
Rubensstraße 18,1890,Wohnhaus,2184,Vohwinkel-Mitte,,77101631675♠27. Apr. 1992
Rubensstraße 20,um 1899,Wohnhaus,2191,Vohwinkel-Mitte,,77101631675♠27. Apr. 1992
Rubensstraße 22,1899,Wohnhaus,1622,Vohwinkel-Mitte,,76992885450♠10. Juli 1989
Scheffelstraße 41,1901 bis 1907,Villa,1633 ,Vohwinkel-Mitte,Villa Haus Kathie,76996234350♠14. Aug. 1989
Vohwinkel-Mitte  Schillerstraße 1,Ende des 18./Anfang des 19. Jahrhunderts,Wohnhaus,273 ,Vohwinkel-Mitte</a>  ,"Wohnhaus Schillerstraße 1, ehemals Kaiserstraße 159",76821998525♠29. Jan. 1985
Schlieffenstraße 61,1926,Wohnhaus,3566,Vohwinkel-Mitte,,77198377675♠11. Nov. 1994
Schlieffenstraße 67,1904,Wohnhaus,2474,Vohwinkel-Mitte,,77117073825♠01. Okt. 1992
Schlieffenstraße 69,1904,Wohnhaus,4100,Vohwinkel-Mitte,,77332705775♠15. Apr. 1998
Schlieffenstraße 73,Ende des 19. Jahrhunderts,Villa,8,Vohwinkel-Mitte,,76789718850♠02. Apr. 1984
Schlieffenstraße 81,1900,Wohnhaus,3164,Vohwinkel-Mitte,,77159493225♠09. Nov. 1993
Schwindstraße 2,1911,Wohnhaus,1940,Vohwinkel-Mitte,,77083770875♠27. Nov. 1991
Vohwinkeler Straße 22,1898–1903,Schwebebahnstation,4035 ,Vohwinkel-Mitte,Schwebebahnstation Vohwinkel. Teil des Denkmals Gesamtanlage Schwebebahn mit der D-Nummer 4035,77298007450♠26. Mai 1997
Vohwinkeler Straße 25,1894,Wohnhaus mit Gaststätte,2838,Vohwinkel-Mitte,Eine D-Nummer mit Rubensstraße 2,77136888150♠22. Mär. 1993
Werderstraße 7,1904,Wohnhaus,2099,Vohwinkel-Mitte,,77097166475♠11. Mär. 1992
Werderstraße 8,1904,Wohnhaus,2086,Vohwinkel-Mitte,,77097073450♠10. Mär. 1992
Werderstraße 9,1904,Wohnhaus,2096,Vohwinkel-Mitte,,77097073450♠10. Mär. 1992
Werderstraße 11,1903,Villa,1822,Vohwinkel-Mitte,,77039211900♠28. Sep. 1990
Wrangelallee 3,1903,Villa,1827,Vohwinkel-Mitte,,77040979375♠15. Okt. 1990
Tunnel ,,Tunnel,2420 ,Tesche,"Tesch-Tunnel, Bestandteil der Rheinischen Bahnstrecke",77114934250♠10. Sep. 1992
Bahnstraße 14,1902 bis 1908,Bahnhofsgebäude,800,Tesche,"Eilgutschuppen, Bahnhof Vohwinkel, eine D-Nummer mit Bahnstraße 16",76643948675♠03. Juli 1980
Bahnstraße 16,1902 bis 1908,Bahnhofsgebäude,800 ,Tesche,"Empfangsgebäude Bahnhof Vohwinkel, eine D-Nummer mit Bahnstraße 14",76876139075♠03. Juli 1986
Bahnstraße 18,1902 bis 1908,Wohnhaus,1869,Tesche,"Dienstwohnhaus zum Bahnpostgebäude Bahnhof Vohwinkel, eine bauliche Einheit mit Bahnstraße 20",77056142450♠18. Feb. 1991
Bahnstraße 20,1902 bis 1908,Bahnhofsgebäude,1869,Tesche,"Bahnpostgebäude Bahnhof Post Vohwinkel, eine bauliche Einheit mit Bahnstraße 18",77056142450♠18. Feb. 1991
Am Höfchen 1,erste Hälfte des 19. Jahrhunderts,Wohnhaus,3180,Schöller-Dornap,,77159679275♠11. Nov. 1993
Am Höfchen 9,frühes 19. Jahrhundert,Wohnhaus,3329,Schöller-Dornap,,77175772600♠24. Mär. 1994
Am Höfchen 11,zwischen 1750 und 1780,Wohnhaus,3330,Schöller-Dornap,eine D-Nummer mit Am Höfchen 13,77175772600♠24. Mär. 1994
Am Höfchen 13,vor 1750,Wohnhaus,3330,Schöller-Dornap,eine D-Nummer mit Am Höfchen 11,77175772600♠24. Mär. 1994
Am Höfchen 15,1767,Wohnhaus,1618,Schöller-Dornap,"eine D-Nummer und eine bauliche Einheit mit Am Höfchen 17, 19",77177540075♠11. Apr. 1994
Am Höfchen 17,1767,Wohnhaus,1618,Schöller-Dornap,"eine D-Nummer und eine bauliche Einheit mit Am Höfchen 15, 19",77177540075♠11. Apr. 1994
Am Höfchen 19,1767,Wohnhaus,1618,Schöller-Dornap,"eine D-Nummer und eine bauliche Einheit mit Am Höfchen 15, 17",77177540075♠11. Apr. 1994
Bahnstraße,zweite Hälfte des 19. Jahrhunderts,Kalktrichterofen,2166,Schöller-Dornap,"hinter Bahnstraße 229b innerhalb eines Regenrückhaltebeckens gelegen, daher normalerweise nicht zugänglich",77100329325♠13. Apr. 1992
Hahnenfurth 6,1790,Wohnhaus,3403,Schöller-Dornap,,77180702925♠13. Mai 1994
Schlehenweg,um 1900,Stellwerk Dornap Ost (Do),3640,Schöller-Dornap,Bestandteil der Rheinischen Bahnstrecke,77208145300♠20. Jan. 1995
Schlehenweg 6,1807,Wohnhaus,3450,Schöller-Dornap,,77185819300♠04. Juli 1994
Schlehenweg 10,Anfang des 19. Jahrhunderts,Wohnhaus,374,Schöller-Dornap,,76827300950♠22. Mär. 1985
Schlehenweg 12,18. Jahrhundert,Wohnhaus,375,Schöller-Dornap,,76827300950♠22. Mär. 1985
Schlehenweg 14,18. Jahrhundert,Wohnhaus,376,Schöller-Dornap,,76827300950♠22. Mär. 1985
Schöllerweg,12. Jahrhundert/18. Jahrhundert,Kirche,1441 ,Schöller-Dornap,Evangelische Pfarrkirche Schöller,76958466200♠24. Aug. 1988
Schöllerweg 3,1728–1730,Wohnhaus,3955,Schöller-Dornap,ehemaliges Küster- und Schulhaus,77262471900♠28. Juni 1996
Schöllerweg 4,ausgehenden 17. oder beginnenden 18. Jahrhundert,Wohnhaus,3424 ,Schöller-Dornap,Wohn- und Geschäftshaus Schöllerweg 4 (auch Haus Schöller),77183400650♠10. Juni 1994
Schöllerweg 8,1723,Pfarrhaus,3368,Schöller-Dornap,,77177726125♠13. Apr. 1994
Schöllerweg 40,Beginn des 18. Jahrhunderts,Wohnhaus,3565,Schöller-Dornap,,77198377675♠11. Nov. 1994
Zur Düssel 2,spätes 12. Jahrhundert,Turm,1440 ,Schöller-Dornap,Bergfried der ehemaligen Herrlichkeit Schöller,76958466200♠24. Aug. 1988
Zur Düssel 2,1884,Wohnhaus,3958 ,Schöller-Dornap,"zum Denkmal Gut Schöller gehört das gesamte Gebäudeensemble: Wohnhaus, ehem. Scheunen, Remise, Umfassungsmauer, Einfahrt mit Tor, Durchgang zur Kapelle",77263588200♠08. Juli 1996
Zur Düssel 2,1884,"Nebengebäude – Scheune, Remise, Tor, Mauer",3958 ,Schöller-Dornap,"zum Denkmal gehört das gesamte Gebäudeensemble: Wohnhaus, ehem. Scheunen, Remise, Umfassungsmauer, Einfahrt mit Tor, Durchgang zur Kapelle",77263588200♠08. Juli 1996
Zur Düssel 4,1748,Mühle,3959,Schöller-Dornap,Mühle des Gutes Schöller,77263588200♠08. Juli 1996
Zur Düssel 6,17. Jahrhundert oder frühen 18. Jahrhundert,Wohnhaus,3957,Schöller-Dornap,,77262471900♠28. Juni 1996
 1,1217/18. und 19. Jahrhundert,Wasserburg,66 ,Lüntenbeck,ehemalige Wasserburg Schloss Lüntenbeck,76801533025♠01. Aug. 1984
Bolthausen 4,frühes 17. Jahrhundert,Wohnhaus,1080 ,Westring,Wohnhaus Haus Bolthausen,76915116550♠06. Juli 1987
Ehrenhainstraße,1931,Friedhofskapelle,2310,Westring,,77108887625♠09. Juli 1992
Ehrenhainstraße,,Grabmal(Grabstätte Fam. Eduard Frische),2482,Westring,auf dem ev. Friedhof Ehrenhainstraße gelegen,77672060975♠15. Jan. 2007
Goerdelerstraße 21,1922,Schulgebäude,3722,Westring,"Städtisches Gymnasium Vohwinkel, eine D-Nummer mit dem Wohnhaus Goerdeler Straße 23. Die Anschrift der Schulverwaltung lautet Nocken 6",77227959625♠09. Aug. 1995
Goerdelerstraße 23,1922,Wohnhaus,3722,Westring,"Städtisches Gymnasium Vohwinkel, eine D-Nummer mit dem Schulgebäude Goerdeler Straße 21. Die Anschrift der Schulverwaltung lautet Nocken 6",77227959625♠09. Aug. 1995
Kleinbracken 4,vor 1800,Wohnhaus,193,Westring,,76811858800♠16. Nov. 1984
Ludgerweg 11,,Kirche,1233 ,Westring,Kath. Kirche St. Ludger,77571500950♠22. Juni 2004
Bies 1,um 1800,Wohnhaus,393 ,Höhe,Wohnhaus Bies 1,76827952125♠29. Mär. 1985
Bies 2,um 1800,Wohnhaus,394 ,Höhe,Wohnhaus Bies 2,76827952125♠29. Mär. 1985
Boltenheide 2,Ende des 18./ Anfang des 19. Jahrhunderts,Wohnhaus,552,Schrödersbusch,,76840789575♠07. Aug. 1985
Hammersteiner Allee 51,1833,Villa,1134 ,Schrödersbusch,"Villa Hammerstein, eine D-Nummer mit Hammersteiner Allee 53, 55. Ehemals einheitlich unter Hammersteiner Allee 5",76923674850♠02. Okt. 1987
Hammersteiner Allee 53,1833,Villa,1134 ,Schrödersbusch,"Villa Hammerstein, eine D-Nummer mit Hammersteiner Allee 51, 55. Ehemals einheitlich unter Hammersteiner Allee 5",76923674850♠02. Okt. 1987
Schlieffenstraße 56,1903,Wohnhaus,953,Schrödersbusch,eine D-Nummer mit Schlieffenstraße 58,77203121950♠30. Dez. 1994
Schlieffenstraße 58,1903,Wohnhaus,953,Schrödersbusch,eine D-Nummer mit Schlieffenstraße 56,77203121950♠30. Dez. 1994
Schlieffenstraße 60,1902,Wohnhaus,3621,Schrödersbusch,,77200424225♠01. Dez. 1994
Schlieffenstraße 62,1902,Wohnhaus,3630,Schrödersbusch,,77201726575♠15. Dez. 1994
Schlieffenstraße 72,1912,Villa,1967,Schrödersbusch,,77085259275♠11. Dez. 1991
Schlieffenstraße 74,1905,Wohnhaus,2035,Schrödersbusch,,77093817575♠07. Feb. 1992
Schlieffenstraße 76,1913,Wohnhaus,4051,Schrödersbusch,,77296053925♠05. Mai 1997
An der Hütte 3,Anfang des 19. Jahrhunderts,Wohnhaus,3555,Cronenberg-Mitte,,77196052050♠18. Okt. 1994
An der Hütte 4,frühes 19. Jahrhundert,Wohnhaus,313,Cronenberg-Mitte,,76824045075♠19. Feb. 1985
An der Hütte 6,um 1840,Wohnhaus,3071,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit An der Hütte 8,77152144250♠26. Aug. 1993
An der Hütte 7,vor Ende des 18. Jahrhunderts,Wohnhaus,314,Cronenberg-Mitte,,76824045075♠19. Feb. 1985
An der Hütte 8,um 1840,Wohnhaus,3071,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit An der Hütte 6,77152144250♠26. Aug. 1993
An der Hütte 9,Ende des 18. Jahrhunderts,Wohnhaus,1502,Cronenberg-Mitte,,76965908200♠08. Nov. 1988
An der Hütte 10,18. Jahrhundert,Wohnhaus,2083,Cronenberg-Mitte,,77097073450♠10. Mär. 1992
An der Hütte 11,um 1700,Wohn- und Geschäftshaus,397,Cronenberg-Mitte,,76828510275♠03. Apr. 1985
An der Hütte 12,18. Jahrhundert,Wohnhaus,316,Cronenberg-Mitte,,76824324150♠22. Feb. 1985
An der Hütte 13,frühes 19. Jahrhundert,Wohnhaus,1271,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit ^^mit An der Hütte 14,76936512300♠12. Jan. 1988
An der Hütte 14,frühes 19. Jahrhundert,Wohnhaus,1271,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit An der Hütte 13,76936512300♠12. Jan. 1988
An der Hütte 15,frühes 19. Jahrhundert,Wohnhaus,2324,Cronenberg-Mitte,,77109910900♠20. Juli 1992
Berghauser Straße 43,Anfang des 20. Jahrhunderts,Villa,762,Cronenberg-Mitte,,76871208750♠14. Mai 1986
Berghauser Straße 45,1910,Schulgebäude,3516,Cronenberg-Mitte,Ehemalige Städtische Realschule,77190656600♠24. Aug. 1994
Berghauser Straße 47,1910,Direktorenwohnhaus,4222,Cronenberg-Mitte,,77613176150♠22. Juli 2005
Borner Straße 1,1831,Schulgebäude,566 ,Cronenberg-Mitte,Schulgebäude Borner Straße 1,76842929150♠30. Aug. 1985
Borner Straße 2,erstes Viertel des 19. Jahrhunderts,Wohnhaus,1144,Cronenberg-Mitte,,76924698125♠13. Okt. 1987
Borner Straße 14,1707,Wohnhaus,787,Cronenberg-Mitte,Altes Pastorat Cronenberg,76874092525♠13. Juni 1986
Borner Straße 20,Ende des 18. Jahrhunderts,Wohnhaus,789,Cronenberg-Mitte,,76874650675♠19. Juni 1986
Breitenbruch,vor 1700,Schmiede,4199,Cronenberg-Mitte,"in Bearbeitung
Die Schmiede ist in direkter Nachbarschaft von Wohnhaus Breitenbruch 2/3 gelegen",77497360025♠25. Juli 2002
Breitenbruch 2,1675,Wohnhaus,4195,Cronenberg-Mitte,"Umgangssprachlich wird das Gebäude Wohnhaus Breitenbruch 2 auch als „Jagdhaus der Herzöge von Berg“ bezeichnet. Ob und wenn ja auf welche Weise diese Bezeichnung einen historischen Kern in sich trägt, ist bis heute nicht geklärt. Eine D-Nummer und eine bauliche Einheit mit Breitenbruch 3, die Trennlinie verläuft entlang des Firstes.",77483499300♠04. Mär. 2002
Breitenbruch 3,1675,Wohnhaus,4195,Cronenberg-Mitte,"Eine D-Nummer und eine bauliche Einheit mit Breitenbruch 2, die Trennlinie verläuft entlang des Firstes.",77483499300♠04. Mär. 2002
Breitenbruch 5,vor 1750,Wohnhaus,3904,Cronenberg-Mitte,,77258285775♠15. Mai 1996
Breitenbruch 7,Mitte/Ende des 18. Jahrhunderts,Wohnhaus,3908,Cronenberg-Mitte,eine bauliche Einheit mit Breitenbruch 8,77258843925♠21. Mai 1996
Eich 5,um 1907,Fabrikgebäude,2349,Cronenberg-Mitte,,77110841150♠30. Juli 1992
Hauptstraße 1,um 1880,Wohn- und Geschäftshaus,764,Cronenberg-Mitte,,76871301775♠15. Mai 1986
Hauptstraße 2,um 1800,Wohn- und Geschäftshaus,2053,Cronenberg-Mitte,,77095492025♠25. Feb. 1992
Hauptstraße 4,um 1800,Wohn- und Geschäftshaus,2054,Cronenberg-Mitte,,77095492025♠25. Feb. 1992
Hauptstraße 6,frühes 17. Jahrhundert,Wohn- und Geschäftshaus,244,Cronenberg-Mitte,,76820231050♠10. Jan. 1985
Hauptstraße 8,1705,Wohn- und Geschäftshaus,14,Cronenberg-Mitte,"Wohn- und Geschäftshaus, „Krings Eck“",76791300275♠19. Apr. 1984
Hauptstraße 30,um 1820,Wohnhaus,2264,Cronenberg-Mitte,,77105910825♠09. Juni 1992
Hauptstraße 34,erste Hälfte des 19. Jahrhunderts,Wohnhaus,17,Cronenberg-Mitte,eine D-Nummer mit Hauptstraße 34a,76791858425♠25. Apr. 1984
Hauptstraße 34 a,,Wohnhaus,17,Cronenberg-Mitte,eine D-Nummer mit Hauptstraße 34,76791858425♠25. Apr. 1984
Hauptstraße 36,um 1850,Wohnhaus,2268,Cronenberg-Mitte,,77106468975♠15. Juni 1992
Hauptstraße 39,1857,Kirche,651 ,Cronenberg-Mitte,"Evangelische Kirche Cronenberg, die Emmauskirche",76851580475♠27. Nov. 1985
Herichhausen 77,1620,Wohnhaus,426,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit Herichhausen 79 und 81,76830463800♠24. Apr. 1985
Herichhausen 79,1620,Wohnhaus,426,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit Herichhausen 77 und 81,76830463800♠24. Apr. 1985
Herichhausen 81,1620,Wohnhaus,426,Cronenberg-Mitte,eine D-Nummer und eine bauliche Einheit mit Herichhausen 77 und 79,76830463800♠24. Apr. 1985
Herichhausen 85,vor 1800,Wohnhaus,422,Cronenberg-Mitte,,76830277750♠22. Apr. 1985
Herichhausen 87,vor 1800,Wohnhaus,423,Cronenberg-Mitte,eine D-Nummer mit Herichhausen 89,76830277750♠22. Apr. 1985
